FL_DATE,ORIGIN_CITY_NAME,DEST_CITY_NAME,DEST_STATE_NM,DEP_DELAY,ARR_DELAY
11/8/2022,"New York, NY","Las Vegas, NV",Nevada,-3,-12
11/8/2022,"New York, NY","Las Vegas, NV",Nevada,-1,-10
11/8/2022,"New York, NY","Las Vegas, NV",Nevada,-1,-10
11/8/2022,"New York, NY","Las Vegas, NV",Nevada,10,14
11/8/2022,"New York, NY","Los Angeles, CA",California,-12,-29
11/8/2022,"New York, NY","Los Angeles, CA",California,-10,-6
11/8/2022,"New York, NY","Los Angeles, CA",California,-9,-24
11/8/2022,"New York, NY","Los Angeles, CA",California,-9,-22
11/8/2022,"New York, NY","Los Angeles, CA",California,-9,-21
11/8/2022,"New York, NY","Los Angeles, CA",California,-8,-28
11/8/2022,"New York, NY","Los Angeles, CA",California,-8,-19
11/8/2022,"New York, NY","Los Angeles, CA",California,-7,-21
11/8/2022,"New York, NY","Los Angeles, CA",California,-6,-20
11/8/2022,"New York, NY","Los Angeles, CA",California,-6,-13
11/8/2022,"New York, NY","Los Angeles, CA",California,-6,-13
11/8/2022,"New York, NY","Los Angeles, CA",California,-5,-29
11/8/2022,"New York, NY","Los Angeles, CA",California,-5,-12
11/8/2022,"New York, NY","Los Angeles, CA",California,-4,-10
11/8/2022,"New York, NY","Los Angeles, CA",California,-4,1
11/8/2022,"New York, NY","Los Angeles, CA",California,-4,24
11/8/2022,"New York, NY","Los Angeles, CA",California,-3,-13
11/8/2022,"New York, NY","Los Angeles, CA",California,-2,-17
11/8/2022,"New York, NY","Los Angeles, CA",California,-2,3
11/8/2022,"New York, NY","Los Angeles, CA",California,-2,18
11/8/2022,"New York, NY","Los Angeles, CA",California,-1,-14
11/8/2022,"New York, NY","Los Angeles, CA",California,-1,-7
11/8/2022,"New York, NY","Los Angeles, CA",California,0,40
11/8/2022,"New York, NY","Los Angeles, CA",California,7,-3
11/8/2022,"New York, NY","Los Angeles, CA",California,17,3
11/8/2022,"New York, NY","Los Angeles, CA",California,153,138
11/8/2022,"New York, NY","Los Angeles, CA",California,212,205
11/8/2022,"New York, NY","Los Angeles, CA",California,316,312
11/8/2022,"New York, NY","Kansas City, MO",Missouri,-6,-39
11/8/2022,"New York, NY","Kansas City, MO",Missouri,-4,-21
11/8/2022,"New York, NY","Orlando, FL",Florida,-10,-23
11/8/2022,"New York, NY","Orlando, FL",Florida,-10,-8
11/8/2022,"New York, NY","Orlando, FL",Florida,-9,-27
11/8/2022,"New York, NY","Orlando, FL",Florida,-7,-21
11/8/2022,"New York, NY","Orlando, FL",Florida,-5,-28
11/8/2022,"New York, NY","Orlando, FL",Florida,-3,-18
11/8/2022,"New York, NY","Orlando, FL",Florida,0,-11
11/8/2022,"New York, NY","Orlando, FL",Florida,1,14
11/8/2022,"New York, NY","Orlando, FL",Florida,2,-43
11/8/2022,"New York, NY","Orlando, FL",Florida,5,2
11/8/2022,"New York, NY","Orlando, FL",Florida,15,-6
11/8/2022,"New York, NY","Orlando, FL",Florida,25,8
11/8/2022,"New York, NY","Orlando, FL",Florida,175,158
11/8/2022,"New York, NY","Miami, FL",Florida,-11,-42
11/8/2022,"New York, NY","Miami, FL",Florida,-8,10
11/8/2022,"New York, NY","Miami, FL",Florida,-7,-26
11/8/2022,"New York, NY","Miami, FL",Florida,-7,-2
11/8/2022,"New York, NY","Miami, FL",Florida,-6,-32
11/8/2022,"New York, NY","Miami, FL",Florida,-6,-32
11/8/2022,"New York, NY","Miami, FL",Florida,-5,-22
11/8/2022,"New York, NY","Miami, FL",Florida,-4,-18
11/8/2022,"New York, NY","Miami, FL",Florida,-4,-3
11/8/2022,"New York, NY","Miami, FL",Florida,-3,-14
11/8/2022,"New York, NY","Miami, FL",Florida,-2,-14
11/8/2022,"New York, NY","Miami, FL",Florida,-2,4
11/8/2022,"New York, NY","Miami, FL",Florida,10,-3
11/8/2022,"New York, NY","Miami, FL",Florida,16,8
11/8/2022,"New York, NY","Miami, FL",Florida,34,32
11/8/2022,"New York, NY","Miami, FL",Florida,36,27
11/8/2022,"New York, NY","Miami, FL",Florida,43,23
11/8/2022,"New York, NY","Miami, FL",Florida,63,47
11/8/2022,"New York, NY","Milwaukee, WI",Wisconsin,-5,-25
11/8/2022,"New York, NY","Milwaukee, WI",Wisconsin,10,-13
11/8/2022,"New York, NY","Minneapolis, MN",Minnesota,-8,-19
11/8/2022,"New York, NY","Minneapolis, MN",Minnesota,-8,-6
11/8/2022,"New York, NY","Minneapolis, MN",Minnesota,-4,-17
11/8/2022,"New York, NY","Minneapolis, MN",Minnesota,-2,-1
11/8/2022,"New York, NY","Minneapolis, MN",Minnesota,1,5
11/8/2022,"New York, NY","Minneapolis, MN",Minnesota,6,-5
11/8/2022,"New York, NY","New Orleans, LA",Louisiana,-13,-43
11/8/2022,"New York, NY","New Orleans, LA",Louisiana,-5,-18
11/8/2022,"New York, NY","New Orleans, LA",Louisiana,-4,-31
11/8/2022,"New York, NY","Ontario, CA",California,-7,-35
11/8/2022,"New York, NY","Chicago, IL",Illinois,-9,-26
11/8/2022,"New York, NY","Chicago, IL",Illinois,-9,-13
11/8/2022,"New York, NY","Chicago, IL",Illinois,-7,-37
11/8/2022,"New York, NY","Chicago, IL",Illinois,-7,-31
11/8/2022,"New York, NY","Chicago, IL",Illinois,-7,0
11/8/2022,"New York, NY","Chicago, IL",Illinois,-6,-16
11/8/2022,"New York, NY","Chicago, IL",Illinois,-6,-10
11/8/2022,"New York, NY","Chicago, IL",Illinois,-2,-13
11/8/2022,"New York, NY","Chicago, IL",Illinois,9,-5
11/8/2022,"New York, NY","Norfolk, VA",Virginia,-10,-15
11/8/2022,"New York, NY","Norfolk, VA",Virginia,-9,-8
11/8/2022,"New York, NY","Norfolk, VA",Virginia,-6,-14
11/8/2022,"New York, NY","Norfolk, VA",Virginia,-6,-10
11/8/2022,"New York, NY","Norfolk, VA",Virginia,-2,-9
11/8/2022,"New York, NY","Norfolk, VA",Virginia,-2,-1
11/8/2022,"New York, NY","Worcester, MA",Massachusetts,-10,-19
11/8/2022,"New York, NY","Worcester, MA",Massachusetts,-6,-10
11/8/2022,"New York, NY","Worcester, MA",Massachusetts,54,56
11/8/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-6,-34
11/8/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-5,-16
11/8/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-4,-23
11/8/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-3,4
11/8/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,1,-5
11/8/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,20,0
11/8/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,46,48
11/8/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,244,239
11/8/2022,"New York, NY","Portland, OR",Oregon,-7,-29
11/8/2022,"New York, NY","Portland, OR",Oregon,0,-27
11/8/2022,"New York, NY","Phoenix, AZ",Arizona,-5,-30
